species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,47.44831862899644,17.325471168951275,194,3646,FEMALE
Chinstrap,Dream,47.924398513221426,18.88977478833252,198,3690,FEMALE
Chinstrap,Dream,52.290169731721846,17.7047263530694,193,3484,FEMALE
Chinstrap,Dream,48.02014821796064,17.013023722034223,192,3151,FEMALE
Chinstrap,Dream,46.916839911732886,17.488874244098508,194,3435,FEMALE
Chinstrap,Dream,40.973485881980984,16.9481149106094,194,3361,FEMALE
Chinstrap,Dream,43.86208546304883,16.83544013009591,193,3306,FEMALE
Chinstrap,Dream,46.92291704805784,17.97478368321534,190,3853,FEMALE
Chinstrap,Dream,45.27894636086397,16.585362509448654,185,3395,FEMALE
Chinstrap,Dream,48.33497536951974,17.750577339908286,190,3152,FEMALE
Chinstrap,Dream,45.57094315497955,17.408422395524283,185,3429,FEMALE
Chinstrap,Dream,45.66345583359697,17.843089113184483,198,3434,FEMALE
Chinstrap,Dream,50.30509151913537,18.808589463067335,190,3818,FEMALE
Chinstrap,Dream,39.07771195029181,17.63719732685611,191,3602,FEMALE
Chinstrap,Dream,51.43099429088306,17.374531853802907,194,3610,FEMALE
Chinstrap,Dream,48.322988897291125,17.115093278689884,188,3506,FEMALE
Chinstrap,Dream,45.05214360301667,17.661693095559585,195,3511,FEMALE
Chinstrap,Dream,43.6621671100148,16.95564314665705,199,3476,FEMALE
Chinstrap,Dream,47.0505812222764,18.301464535364484,190,3481,FEMALE
Chinstrap,Dream,42.051230168379945,15.984481292657732,189,3467,FEMALE
Chinstrap,Dream,43.341980537400474,17.53954103165434,193,3316,FEMALE
Chinstrap,Dream,44.92740515850416,18.211215192725373,193,3470,FEMALE
Chinstrap,Dream,49.64417660067327,17.82902083296543,192,3590,FEMALE
Chinstrap,Dream,48.40373247046855,16.423871432773275,200,3694,FEMALE
Chinstrap,Dream,45.24892560628298,18.624524957573772,191,3794,FEMALE
Chinstrap,Dream,48.89934530613409,17.28623893212926,178,3386,FEMALE
Chinstrap,Dream,43.492570264041184,17.983326125232665,197,3513,FEMALE
Chinstrap,Dream,50.856853875847776,18.05051075614701,196,3541,FEMALE
Chinstrap,Dream,46.93477835681889,17.448559960025516,200,3699,FEMALE
Chinstrap,Dream,50.21630166859117,17.855804449919773,182,3916,FEMALE
Chinstrap,Dream,48.13249982309426,17.725369365852607,199,3759,FEMALE
Chinstrap,Dream,47.327349775350804,17.60207941133712,196,3644,FEMALE
Chinstrap,Dream,47.36549713257422,17.18232033396016,197,3329,FEMALE
Chinstrap,Dream,44.6599844183551,18.287242682707152,187,3484,FEMALE
Chinstrap,Dream,48.064360431794576,17.407878781616404,195,4044,FEMALE
Chinstrap,Dream,46.329722090055164,17.314714702906464,191,3540,FEMALE
Chinstrap,Dream,45.0716999056298,18.59501630032907,182,3640,FEMALE
Chinstrap,Dream,44.629557628417366,16.40775796505192,188,3409,FEMALE
Chinstrap,Dream,45.26005476860843,16.003034601630606,191,3518,FEMALE
Chinstrap,Dream,44.05417445310417,16.526435426066723,189,3270,FEMALE
Chinstrap,Dream,46.142177157205694,17.683142156540093,198,3850,FEMALE
Chinstrap,Dream,46.70792279108915,17.12318509296588,192,3431,FEMALE
Chinstrap,Dream,47.72866066412601,17.591035749083726,189,3686,FEMALE
Chinstrap,Dream,49.08154004932039,18.809357937016387,200,3702,FEMALE
Chinstrap,Dream,45.853584518268995,18.865700290931073,197,3790,FEMALE
Chinstrap,Dream,46.74781718220826,17.795396111380583,193,3587,FEMALE
Chinstrap,Dream,46.55714798574303,17.13084698851091,191,3381,FEMALE
Chinstrap,Dream,47.35058540970313,16.675656797751337,190,3163,FEMALE
Chinstrap,Dream,46.295056237005554,18.021449318651698,192,3745,FEMALE
Chinstrap,Dream,40.08144259367302,16.795347958549772,196,3313,FEMALE
Chinstrap,Dream,51.80277261949378,19.332845657074937,187,4032,FEMALE
Chinstrap,Dream,46.64190461837923,18.905194896975367,192,3464,FEMALE
Chinstrap,Dream,50.81153763030075,18.563475297975174,189,3122,FEMALE
Chinstrap,Dream,42.10652479509482,17.254473368224293,193,3335,FEMALE
Chinstrap,Dream,47.26136973325427,17.15163003666015,192,3432,FEMALE
Chinstrap,Dream,38.996688822736445,17.404259829245973,190,3511,FEMALE
Chinstrap,Dream,50.47952825502007,19.352909579066853,191,3898,FEMALE
Chinstrap,Dream,46.3772153897807,17.06236534650215,191,3540,FEMALE
Chinstrap,Dream,49.164703459924745,18.380460413322496,194,3608,FEMALE
Chinstrap,Dream,46.20871701028405,19.574024819547997,187,3425,FEMALE
Chinstrap,Dream,47.49420014378151,18.97328410468632,207,3928,FEMALE
Chinstrap,Dream,44.51043661321627,17.617456296707886,192,3591,FEMALE
Chinstrap,Dream,48.22623359853552,17.716707636317715,189,3347,FEMALE
Chinstrap,Dream,48.519855453151166,17.74636007970735,194,3570,FEMALE
Chinstrap,Dream,47.37162917709599,18.425453763509143,192,3738,FEMALE
Chinstrap,Dream,44.678279212191256,17.477856965034224,187,3711,FEMALE
Chinstrap,Dream,45.841780675841214,16.565696738737113,197,3574,FEMALE
Chinstrap,Dream,38.090774599312056,15.949114393549234,189,3381,FEMALE
Chinstrap,Dream,42.0176423207101,17.5934779723304,192,3463,FEMALE
Chinstrap,Dream,43.99754574778079,16.966174832967937,194,3373,FEMALE
Chinstrap,Dream,41.73731137050125,16.862022386878895,194,3936,FEMALE
Chinstrap,Dream,43.7784481441755,16.703937169620964,192,3164,FEMALE
Chinstrap,Dream,47.895882202175464,17.04613028068286,181,3501,FEMALE
Chinstrap,Dream,52.3630609542429,18.87092459340682,198,3605,FEMALE
Chinstrap,Dream,49.101125833741506,17.703604710723965,200,4097,FEMALE
Chinstrap,Dream,46.95339513733685,15.265198089710779,192,3482,FEMALE
Chinstrap,Dream,48.788774015930905,17.76381639948773,187,3388,FEMALE
Chinstrap,Dream,48.907899975119385,16.203135148237692,187,3219,FEMALE
Chinstrap,Dream,44.7235566613377,17.016551362297108,188,2964,FEMALE
Chinstrap,Dream,41.046452058427796,18.04920365738162,191,3396,FEMALE
Chinstrap,Dream,45.77367287454284,15.981804915710013,193,2975,FEMALE
Chinstrap,Dream,45.00348215585261,17.09920761163557,197,3842,FEMALE
Chinstrap,Dream,40.622710639053444,16.08174449567356,194,3204,FEMALE
Chinstrap,Dream,48.284743398193605,18.946133815937163,198,3163,FEMALE
Chinstrap,Dream,49.265874260770936,19.161978476813633,200,3932,FEMALE
Chinstrap,Dream,44.13293373786481,17.85935757969038,197,3230,FEMALE
Chinstrap,Dream,47.15791473618866,17.858069124794834,187,3595,FEMALE
Chinstrap,Dream,52.88926205437713,16.746015774044153,188,3279,FEMALE
Chinstrap,Dream,50.59412415009019,18.27133671982524,188,3763,FEMALE
Chinstrap,Dream,45.47418856506548,17.571138952547066,185,3190,FEMALE
Chinstrap,Dream,42.45750772056063,18.397930985812362,183,3755,FEMALE
Chinstrap,Dream,45.47217376943732,15.90390634098268,189,3660,FEMALE
Chinstrap,Dream,44.12409410920684,16.740160035424427,200,3480,FEMALE
Chinstrap,Dream,50.36060653574728,18.705702416038083,196,4171,FEMALE
Chinstrap,Dream,49.76416244118915,18.35150635467476,188,3665,FEMALE
Chinstrap,Dream,44.875506508823435,16.832231549680266,196,3248,FEMALE
Chinstrap,Dream,40.82359089699789,17.119782345397056,188,3269,FEMALE
Chinstrap,Dream,45.200412054906266,18.015023129812814,190,3718,FEMALE
Chinstrap,Dream,50.61084352396646,18.11977311881301,205,3722,FEMALE
Chinstrap,Dream,43.31540924896298,16.103280405229892,198,2992,FEMALE
Chinstrap,Dream,40.492888596598895,17.695863445671137,198,3771,FEMALE
Chinstrap,Dream,49.31336607675675,16.938869905807643,200,3312,FEMALE
Chinstrap,Dream,42.86523354071265,16.260922976093752,191,3214,FEMALE
Chinstrap,Dream,42.28918905949504,16.907485477609885,192,3822,FEMALE
Chinstrap,Dream,40.279828769309766,18.334253127189506,190,3665,FEMALE
Chinstrap,Dream,45.62825798501581,17.005534730086854,197,3462,FEMALE
Chinstrap,Dream,41.11673844360587,17.417992016510624,185,3298,FEMALE
Chinstrap,Dream,46.42778535051351,18.034272620627558,194,3358,FEMALE
Chinstrap,Dream,44.565902930441,17.398098581769815,191,3357,FEMALE
Chinstrap,Dream,40.980688086919805,16.558174754856946,180,3326,FEMALE
Chinstrap,Dream,43.20206201387269,17.106164794808976,186,3245,FEMALE
Chinstrap,Dream,45.70662316472647,19.131603826590165,195,3904,FEMALE
Chinstrap,Dream,47.782058204153735,17.66881590422091,193,4029,FEMALE
Chinstrap,Dream,52.35790747290374,18.03106952144041,191,2882,FEMALE
Chinstrap,Dream,45.15002097665722,18.33383063223088,203,3887,FEMALE
Chinstrap,Dream,48.66153097821723,18.072493769655853,189,3868,FEMALE
Chinstrap,Dream,47.35679914610961,17.848810496225095,186,3526,FEMALE
Chinstrap,Dream,47.5550160217855,15.737872879630507,188,3231,FEMALE
Chinstrap,Dream,41.930192171308605,16.548389367051815,189,3234,FEMALE
Chinstrap,Dream,42.8010041869449,17.69684767091557,187,3157,FEMALE
Chinstrap,Dream,48.806060541842356,17.762849330950893,195,3677,FEMALE
Chinstrap,Dream,47.10935054367278,17.266826342010855,182,3686,FEMALE
Chinstrap,Dream,49.8677595164771,17.237200074127404,194,3515,FEMALE
Chinstrap,Dream,47.209541340405075,16.684080515814692,184,3684,FEMALE
Chinstrap,Dream,48.50450814272453,16.473249095726825,190,3525,FEMALE
Chinstrap,Dream,49.523502348453135,17.70212996049759,185,3778,FEMALE
Chinstrap,Dream,45.51948329438459,17.211022845240244,195,3604,FEMALE
Chinstrap,Dream,44.3441204792211,18.08739053257086,185,3479,FEMALE
Chinstrap,Dream,41.55525036773105,18.122235178512877,192,3357,FEMALE
Chinstrap,Dream,44.04843388441713,17.484814733316792,176,3108,FEMALE
Chinstrap,Dream,43.612131070114714,16.583872243955774,198,3754,FEMALE
Chinstrap,Dream,43.377951130644384,16.146371075602893,192,3229,FEMALE
Chinstrap,Dream,50.080172722471154,17.128326911778167,194,3785,FEMALE
Chinstrap,Dream,49.81822060857936,17.4908801373901,186,3435,FEMALE
Chinstrap,Dream,47.80266865494541,17.300285126990488,185,3550,FEMALE
Chinstrap,Dream,48.782662783487844,17.801900534130297,195,3445,FEMALE
Chinstrap,Dream,44.92847003278909,17.221437864475355,187,3852,FEMALE
Chinstrap,Dream,51.03308772282722,18.031471370434318,186,3578,FEMALE
Chinstrap,Dream,42.274454976475894,16.90936593782371,189,2922,FEMALE
Chinstrap,Dream,47.048257519925116,18.196232481493347,193,3934,FEMALE
Chinstrap,Dream,51.13923657999034,17.85072506283222,187,3629,FEMALE
Chinstrap,Dream,48.12334163555394,18.656718342656085,199,3554,FEMALE
Chinstrap,Dream,46.47752614408461,17.12236168369093,194,3378,FEMALE
Chinstrap,Dream,43.09601712610177,17.185764469870133,185,2852,FEMALE
Chinstrap,Dream,48.84358763755525,18.19344886215414,194,3422,FEMALE
Chinstrap,Dream,47.553760551858865,17.14624545423563,188,3633,FEMALE
Chinstrap,Dream,50.310349629993325,18.044773528325315,192,3683,FEMALE
Chinstrap,Dream,48.46885031910088,17.913602885104325,184,3385,FEMALE
Chinstrap,Dream,42.33797889316063,16.662288091936887,198,3053,FEMALE
Chinstrap,Dream,47.22847382535919,18.291855199963095,191,3222,FEMALE
Chinstrap,Dream,39.20584176467331,16.015052038525425,184,3000,FEMALE
Chinstrap,Dream,44.33810340838006,17.618652628712837,193,3443,FEMALE
Chinstrap,Dream,47.55585641268569,17.744161354925748,194,3694,FEMALE
Chinstrap,Dream,45.962922200811555,16.52868960727606,190,3167,FEMALE
Chinstrap,Dream,45.6494979838254,16.880179673177853,194,3445,FEMALE
Chinstrap,Dream,44.036542556218606,19.133252859422264,197,3779,FEMALE
Chinstrap,Dream,45.3523456589505,16.60239541174449,188,3670,FEMALE
Chinstrap,Dream,46.819086783733916,17.345194967061218,188,3073,FEMALE
Chinstrap,Dream,48.59607264439846,16.666377924005637,196,3514,FEMALE
Chinstrap,Dream,44.019285376607684,18.578452881693437,194,3518,FEMALE
Chinstrap,Dream,46.679646841229676,18.312478731668616,192,3370,FEMALE
Chinstrap,Dream,48.083325139518564,16.207821824049205,194,3516,FEMALE
Chinstrap,Dream,39.02506486890189,16.667188336986115,178,3323,FEMALE
Chinstrap,Dream,45.977019603242944,16.796806325898306,194,3641,FEMALE
Chinstrap,Dream,48.73173747305375,17.195269579428412,194,3654,FEMALE
Chinstrap,Dream,45.595543845528596,17.339279074244587,195,2870,FEMALE
Chinstrap,Dream,47.07684625071255,17.253318262093046,203,3584,FEMALE
Chinstrap,Dream,46.773151796192884,17.369691652704486,194,3392,FEMALE
Chinstrap,Dream,44.501855400956345,18.369863185955335,184,3756,FEMALE
Chinstrap,Dream,46.649789913456175,16.559394127555617,196,3310,FEMALE
Chinstrap,Dream,47.15425277763562,16.843234585213317,192,3369,FEMALE
Chinstrap,Dream,43.039078373517974,16.791553818369213,189,3149,FEMALE
Chinstrap,Dream,50.030619025405336,17.95651910549588,198,3660,FEMALE
Chinstrap,Dream,44.38141033492278,16.952451859703224,200,3131,FEMALE
Chinstrap,Dream,40.554873764773,19.275205066336973,192,3670,FEMALE
Chinstrap,Dream,42.319464005416286,17.435896737251284,199,3364,FEMALE
Chinstrap,Dream,42.73944654450792,16.914440065928144,191,3756,FEMALE
Chinstrap,Dream,45.31838785521313,16.808774338183426,183,3265,FEMALE
Chinstrap,Dream,43.70565375577459,17.19772808775938,204,3002,FEMALE
Chinstrap,Dream,49.50009918695495,18.215090895638564,192,3748,FEMALE
Chinstrap,Dream,40.41064662964086,17.54938914257631,194,3400,FEMALE
Chinstrap,Dream,48.22512400529307,18.284745726271556,194,3417,FEMALE
Chinstrap,Dream,48.22469824481039,17.770823545227998,187,3519,FEMALE
Chinstrap,Dream,42.108875808323184,17.178641272003468,190,3205,FEMALE
Chinstrap,Dream,43.844157635303795,17.134928180201456,175,3203,FEMALE
Chinstrap,Dream,49.83691096252856,18.66102414667079,193,3698,FEMALE
Chinstrap,Dream,46.65890814810016,16.426360541079443,187,3380,FEMALE
Chinstrap,Dream,45.81865160922665,17.791539526744117,194,3597,FEMALE
Chinstrap,Dream,46.644660714411536,18.013460902767385,189,3626,FEMALE
Chinstrap,Dream,45.64955051110208,17.839395997057892,189,3806,FEMALE
Chinstrap,Dream,42.25290069017884,18.011621316783394,193,4163,FEMALE
Chinstrap,Dream,50.350859170766995,17.211888357379873,196,3901,FEMALE
Chinstrap,Dream,45.39575562068715,18.329735011961883,196,3869,FEMALE
Chinstrap,Dream,46.102909105008884,17.58431498027654,193,3977,FEMALE
Chinstrap,Dream,48.00146306265842,17.568500233938387,191,3639,FEMALE
Chinstrap,Dream,47.484170301495695,17.854337360081903,185,3604,FEMALE
Chinstrap,Dream,46.0937193691766,17.83173176727608,201,3921,FEMALE
Chinstrap,Dream,46.58434021466657,17.863261914347685,192,3399,FEMALE
Chinstrap,Dream,48.50749405293717,18.14290585932564,186,4099,FEMALE
Chinstrap,Dream,49.247444058850796,17.771914599593504,193,3661,FEMALE
Chinstrap,Dream,43.404814031232675,18.13630692389399,199,3582,FEMALE
Chinstrap,Dream,47.47739010139835,18.238712062263733,185,3645,FEMALE
Chinstrap,Dream,45.1376190229594,17.18419256517591,192,3643,FEMALE
Chinstrap,Dream,47.02705193578856,16.8012705046397,200,3691,FEMALE
Chinstrap,Dream,46.36436824466851,18.178555892830587,189,3701,FEMALE
Chinstrap,Dream,45.854268150521754,17.448648201159596,190,3725,FEMALE
Chinstrap,Dream,43.923538783913244,17.503276631481462,184,3061,FEMALE
Chinstrap,Dream,47.42986759599705,15.828112741663045,195,3822,FEMALE
Chinstrap,Dream,49.50837013852212,18.16388282347196,186,3706,FEMALE
Chinstrap,Dream,48.60416376811717,17.05200958457004,189,3739,FEMALE
Chinstrap,Dream,52.93612526171858,18.384791638135773,202,3531,FEMALE
Chinstrap,Dream,49.369105389187276,16.592298109695644,185,3409,FEMALE
Chinstrap,Dream,47.38582847597607,18.04946053056191,203,3689,FEMALE
Chinstrap,Dream,46.91181490983213,17.40529421286241,189,3390,FEMALE
Chinstrap,Dream,46.11574822681743,17.087218433339434,192,3292,FEMALE
Chinstrap,Dream,47.34563387278158,18.24021915890764,195,3665,FEMALE
Chinstrap,Dream,46.996462663296796,19.011887026920128,188,3582,FEMALE
Chinstrap,Dream,48.05729308612997,16.86756639996589,185,3319,FEMALE
Chinstrap,Dream,45.83487583782225,17.68531750648954,193,3665,FEMALE
Chinstrap,Dream,42.14456721584444,17.78731680279641,185,3736,FEMALE
Chinstrap,Dream,45.05169190896651,18.23823068437185,189,3279,FEMALE
Chinstrap,Dream,43.86191509619399,17.57362547747771,191,3809,FEMALE
Chinstrap,Dream,45.80238197610763,18.062291093195896,195,3663,FEMALE
Chinstrap,Dream,48.44877250172132,16.96985699243867,184,3339,FEMALE
Chinstrap,Dream,46.034056386703625,17.991726072538025,184,3603,FEMALE
Chinstrap,Dream,46.771471787420346,16.43482680525249,195,3640,FEMALE
Chinstrap,Dream,48.769880628988794,18.117947635064372,194,3466,FEMALE
Chinstrap,Dream,48.619141211851534,17.851457990336126,190,3818,FEMALE
Chinstrap,Dream,50.64741756084752,16.888946245381902,190,3624,FEMALE
Chinstrap,Dream,42.42798809513179,17.297444321370758,195,3656,FEMALE
Chinstrap,Dream,49.6554463030173,18.659742031801763,187,3480,FEMALE
Chinstrap,Dream,48.36860760632355,17.045021400859692,191,3551,FEMALE
Chinstrap,Dream,50.534718355496736,16.8576857098441,193,3608,FEMALE
Chinstrap,Dream,45.59558000520253,18.83649294013335,189,3822,FEMALE
Chinstrap,Dream,45.69294444920781,17.53059894642784,195,3399,FEMALE
Chinstrap,Dream,50.50226853920366,17.546244706035544,190,3731,FEMALE
Chinstrap,Dream,42.14323708091022,17.009020264795367,192,3286,FEMALE
Chinstrap,Dream,46.58492656242424,17.99065859683614,195,3630,FEMALE
Chinstrap,Dream,45.68309952576537,19.439694911278256,194,3639,FEMALE
Chinstrap,Dream,41.581574338198635,17.195582839738435,182,3583,FEMALE
Chinstrap,Dream,46.14213563805857,17.683827309154356,190,3742,FEMALE
Chinstrap,Dream,45.41985990195789,18.975062084002413,205,3779,FEMALE
Chinstrap,Dream,45.795843106768935,18.32022103207253,188,3435,FEMALE
Chinstrap,Dream,46.952393876966724,17.965256792861236,193,3641,FEMALE
Chinstrap,Dream,46.80040548677676,17.846808067302184,189,3311,FEMALE
Chinstrap,Dream,45.56817562705604,17.665302854120373,190,3463,FEMALE
Chinstrap,Dream,45.45586715089546,17.305116400265863,190,3400,FEMALE
Chinstrap,Dream,42.92695710974839,18.633923550365058,194,3732,FEMALE
Chinstrap,Dream,45.61086034905769,17.455097750218798,183,2933,FEMALE
Chinstrap,Dream,50.436304463385895,18.358431973919345,187,3865,FEMALE
Chinstrap,Dream,48.03068385435152,18.323183187175957,207,3727,FEMALE
Chinstrap,Dream,48.34769203426976,17.522042832867548,192,3517,FEMALE
Chinstrap,Dream,46.769229944100864,17.367924144952003,194,3843,FEMALE
Chinstrap,Dream,43.48732044000293,16.48911813496706,188,3543,FEMALE
Chinstrap,Dream,49.20572945867761,18.43472313162573,197,3689,FEMALE
Chinstrap,Dream,44.738418261881165,17.25173774977984,203,3488,FEMALE
Chinstrap,Dream,47.50787692716335,18.6589886511484,182,3265,FEMALE
Chinstrap,Dream,47.358550552908916,17.947914925569524,190,3785,FEMALE
Chinstrap,Dream,50.99857609965908,16.703106058862396,191,3375,FEMALE
Chinstrap,Dream,46.47991804036597,19.27071106001696,190,3513,FEMALE
Chinstrap,Dream,48.464379658707415,17.45612643228904,191,3616,FEMALE
Chinstrap,Dream,48.68435530586811,17.619961430538662,191,3590,FEMALE
Chinstrap,Dream,50.25926303257871,17.936311208339696,194,3487,FEMALE
Chinstrap,Dream,48.02644690209269,16.786255019230705,192,3377,FEMALE
Chinstrap,Dream,48.32546348571901,18.733505722651586,191,3701,FEMALE
Chinstrap,Dream,44.64142174040604,17.3772023042015,201,3737,FEMALE
Chinstrap,Dream,42.75050462336839,18.34681694257181,192,3618,FEMALE
Chinstrap,Dream,48.72916074465977,18.9903986129052,196,3972,FEMALE
Chinstrap,Dream,48.93507095420141,17.434190808680647,182,3410,FEMALE
Chinstrap,Dream,49.132579625685786,17.719201918985966,187,3219,FEMALE
Chinstrap,Dream,47.300211188492405,17.357664068316115,201,3541,FEMALE
Chinstrap,Dream,41.23296074729223,17.12776897182943,191,3724,FEMALE
Chinstrap,Dream,45.27860648916604,17.747502894390113,195,3551,FEMALE
Chinstrap,Dream,45.548845948922725,15.941582323295588,199,3581,FEMALE
Chinstrap,Dream,45.759866446487294,17.352762865791743,194,3700,FEMALE
Chinstrap,Dream,50.353835140039585,17.860831817256866,182,3534,FEMALE
Chinstrap,Dream,56.58867582227643,18.825030837731177,191,3829,FEMALE
Chinstrap,Dream,44.468310841315486,17.284218509944946,192,3002,FEMALE
Chinstrap,Dream,45.75589304239503,18.92839130598494,201,3266,FEMALE
Chinstrap,Dream,44.29913569915524,18.158651524399545,203,3935,FEMALE
Chinstrap,Dream,45.125192310774246,18.093612616703297,195,2929,FEMALE
Chinstrap,Dream,46.70037342584486,18.991079499418333,193,3935,FEMALE
Chinstrap,Dream,43.3934092448552,18.0745468573862,189,3355,FEMALE
Chinstrap,Dream,44.77329481861031,16.55979951864377,185,3239,FEMALE
Chinstrap,Dream,51.32895109580734,17.659671770573468,189,4017,FEMALE
Chinstrap,Dream,43.18426578094237,18.395374169671275,190,3724,FEMALE
